OccupancyDateTime,PaidOccupancy,BlockfaceName,SideOfStreet,SourceElementKey,ParkingTimeLimitCategory,ParkingSpaceCount,PaidParkingArea,PaidParkingSubArea,ParkingCategory,Location
12/10/2020 08:03:00 AM,1,S MAIN ST BETWEEN 6TH AVE S AND MAYNARD AVE S,N,88773,120,12,Chinatown/ID,Edge,Paid Parking,POINT (-122.32566607 47.60010775)
12/10/2020 08:46:00 AM,2,NE 42ND ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,S,84690,120,6,University District,Core,Paid Parking,POINT (-122.31374639 47.65826096)
12/10/2020 08:48:00 AM,1,E THOMAS ST BETWEEN HARVARD AVE E AND BROADWAY E,S,60182,120,5,Capitol Hill,North,Paid Parking,POINT (-122.32156166 47.62102996)
12/10/2020 08:52:00 AM,1,9TH AVE BETWEEN PINE ST AND OLIVE WAY,SW,53797,120,11,Commercial Core,Retail,Paid Parking,POINT (-122.33257858 47.61399482)
12/10/2020 08:17:00 AM,1,37TH AVE S BETWEEN S FERDINAND ST AND S HUDSON ST,E,5802,240,8,Columbia City,,Paid Parking,POINT (-122.28608789 47.55743593)
12/10/2020 09:48:00 AM,2,JOHN ST BETWEEN 5TH AVE N AND TAYLOR AVE N,N,33741,240,4,Uptown Triangle,,Paid Parking,POINT (-122.34695788 47.61980828)
12/10/2020 09:53:00 AM,7,THOMAS ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,S,13138,600,10,South Lake Union,South,Paid Parking,POINT (-122.33510817 47.62078405)
12/10/2020 08:07:00 AM,2,7TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,8249,120,2,Denny Triangle,South,Paid Parking,POINT (-122.33687047 47.6146276)
12/10/2020 08:16:00 AM,1,SPRING ST BETWEEN MINOR AVE AND SUMMIT AVE,NW,58197,120,10,First Hill,,Restricted Parking Zone,POINT (-122.32416226 47.61080097)
12/10/2020 08:24:00 AM,2,SENECA ST BETWEEN BOREN AVE AND MINOR AVE,SE,58086,120,4,First Hill,,Paid Parking,POINT (-122.32580847 47.61096366)
12/10/2020 08:54:00 AM,1,1ST AVE BETWEEN BATTERY ST AND WALL ST,SW,1025,240,3,Belltown,North,Paid Parking,POINT (-122.34838555 47.61437332)
12/10/2020 09:34:00 AM,1,NE 41ST ST BETWEEN BROOKLYN AVE NE AND UNIVERSITY WAY NE,S,84654,120,4,University District,Core,Paid Parking,POINT (-122.31386787 47.65679238)
12/10/2020 08:24:00 AM,1,STEWART ST BETWEEN 4TH AVE AND 5TH AVE,SE,80882,120,8,Belltown,South,Paid Parking,POINT (-122.33820631 47.61259253)
12/10/2020 08:10:00 AM,2,PIKE ST BETWEEN 4TH AVE AND 5TH AVE,NW,34837,120,4,Commercial Core,Retail,Paid Parking,POINT (-122.33621419 47.61050049)
12/10/2020 08:24:00 AM,2,12TH AVE BETWEEN E MARION ST AND E SPRING ST,W,24557,120,11,12th Avenue,,Paid Parking,POINT (-122.31692101 47.61099118)
12/10/2020 08:59:00 AM,1,VINE ST BETWEEN 5TH AVE AND DENNY WAY,NW,13297,240,3,Belltown,North,Paid Parking,POINT (-122.34589435 47.61829176)
12/10/2020 08:02:00 AM,3,3RD AVE BETWEEN BATTERY ST AND WALL ST,SW,49657,240,6,Belltown,North,Paid Parking,POINT (-122.34662931 47.61569901)
12/10/2020 09:41:00 AM,1,MERCER ST BETWEEN MERCER SR ST AND MINOR AVE N,S,121340,600,2,South Lake Union,South,Paid Parking,POINT (-122.33342324 47.62422099)
12/10/2020 09:09:00 AM,5,EAGLE ST BETWEEN WESTERN AVE AND 1ST AVE,SE,55430,240,6,Belltown,North,Paid Parking,POINT (-122.35419616 47.61731632)
12/10/2020 08:39:00 AM,1,BELL ST BETWEEN ELLIOTT AVE AND WESTERN AVE,SE,32018,120,6,Belltown,South,Paid Parking,POINT (-122.34769758 47.6123506)
12/10/2020 09:08:00 AM,1,MAYNARD AVE S BETWEEN S KING ST AND S WELLER ST,W,79677,120,5,Chinatown/ID,Core,Paid Parking,POINT (-122.32516176 47.5979094)
12/10/2020 08:48:00 AM,4,UNION ST BETWEEN 2ND AVE AND 3RD AVE,SE,35794,120,4,Commercial Core,Retail,Paid Parking,POINT (-122.33737977 47.60848168)
12/10/2020 08:24:00 AM,1,11TH AVE BETWEEN E PINE ST AND E OLIVE ST,W,24409,240,24,Capitol Hill,South,Paid Parking,POINT (-122.31827889 47.61587315)
12/10/2020 11:21:00 AM,1,WARREN AVE N BETWEEN MERCER ST AND ROY ST,E,36014,240,2,Uptown,Edge,Paid Parking,POINT (-122.35401396 47.62499475)
12/10/2020 11:05:00 AM,1,MERCER ST BETWEEN MERCER SR ST AND MINOR AVE N,S,121340,600,2,South Lake Union,South,Paid Parking,POINT (-122.33342324 47.62422099)
12/10/2020 10:08:00 AM,1,NE 64TH ST BETWEEN ROOSEVELT WAY NE AND 12TH AVE NE,N,62437,240,4,Roosevelt,,Paid Parking,POINT (-122.31649633 47.67503976)
12/10/2020 08:28:00 AM,1,3RD AVE BETWEEN WALL ST AND VINE ST,NE,4438,240,9,Belltown,North,Paid Parking,POINT (-122.34742027 47.61636316)
12/10/2020 08:34:00 AM,1,JEFFERSON ST BETWEEN TERRY AVE AND BOREN AVE,SE,11126,120,10,First Hill,,Restricted Parking Zone,POINT (-122.32240985 47.60548567)
12/10/2020 08:38:00 AM,1,2ND AVE BETWEEN PINE ST AND STEWART ST,NE,70742,120,4,Commercial Core,Retail,Paid Parking,POINT (-122.34001021 47.61064553)
12/10/2020 09:42:00 AM,1,REPUBLICAN ST BETWEEN MINOR AVE N AND PONTIUS AVE N,S,80554,120,6,South Lake Union,South,Restricted Parking Zone,POINT (-122.33234469 47.62306574)
12/10/2020 08:02:00 AM,1,VINE ST BETWEEN ALASKAN WAY AND ELLIOTT AVE,SE,58610,240,4,Belltown,North,Paid Parking,POINT (-122.35167048 47.6136009)
12/10/2020 08:02:00 AM,2,JEFFERSON ST BETWEEN 4TH AVE AND 5TH AVE,SE,11118,120,16,Commercial Core,Financial,Paid Parking,POINT (-122.32904642 47.6027045)
12/10/2020 08:05:00 AM,3,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,NE,2790,240,5,Belltown,North,Paid Parking,POINT (-122.35215625 47.61798731)
12/10/2020 09:43:00 AM,1,14TH AVE BETWEEN E PIKE ST AND E PINE ST,E,24834,120,12,Pike-Pine,,Paid Parking,POINT (-122.31416404 47.61468753)
12/10/2020 08:58:00 AM,11,8TH AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST,E,8402,600,11,South Lake Union,South,Paid Parking,POINT (-122.34093993 47.62390853)
12/10/2020 09:14:00 AM,4,S JACKSON ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,S,65546,120,11,Pioneer Square,Edge,Paid Parking,POINT (-122.33483627 47.59913739)
12/10/2020 12:10:00 PM,1,DEXTER AVE N BETWEEN VALLEY ST AND ALOHA ST,E,77982,600,2,South Lake Union,North,Paid Parking,POINT (-122.34220881 47.62670217)
12/10/2020 09:30:00 AM,1,4TH AVE BETWEEN CEDAR ST AND CLAY ST,SW,28961,240,6,Belltown,North,Paid Parking,POINT (-122.34857311 47.61800903)
12/10/2020 09:36:00 AM,1,REPUBLICAN ST BETWEEN YALE AVE N AND EASTLAKE AVE E,S,57874,120,8,South Lake Union,South,Restricted Parking Zone,POINT (-122.32979127 47.62308945)
12/10/2020 08:07:00 AM,3,1ST AVE S BETWEEN S KING ST AND RAILROAD N WAY S,E,46410,120,17,Pioneer Square,Edge,Paid Parking,POINT (-122.33405798 47.5973651)
12/10/2020 09:37:00 AM,1,DEXTER AVE N BETWEEN VALLEY ST AND ALOHA ST,E,77982,600,2,South Lake Union,North,Paid Parking,POINT (-122.34220881 47.62670217)
12/10/2020 08:26:00 AM,3,1ST AVE S BETWEEN S KING ST AND RAILROAD N WAY S,E,46410,120,17,Pioneer Square,Edge,Paid Parking,POINT (-122.33405798 47.5973651)
12/10/2020 09:09:00 AM,1,MINOR AVE BETWEEN MARION ST AND MADISON ST,NE,11870,120,4,First Hill,,Paid Parking,POINT (-122.32361273 47.60948806)
12/10/2020 11:28:00 AM,3,5TH AVE BETWEEN WALL ST AND VINE ST,NE,52530,240,7,Belltown,North,Paid Parking,POINT (-122.34569558 47.61769217)
12/10/2020 08:04:00 AM,3,3RD AVE BETWEEN BATTERY ST AND WALL ST,SW,49657,240,6,Belltown,North,Paid Parking,POINT (-122.34662931 47.61569901)
12/10/2020 09:20:00 AM,2,E JEFFERSON ST BETWEEN 17TH AVE AND 18TH AVE,S,36814,120,5,Cherry Hill,,Paid Parking,POINT (-122.30959608 47.60611795)
12/10/2020 09:13:00 AM,1,CHERRY ST BETWEEN 9TH AVE AND TERRY AVE,SE,77558,120,12,First Hill,,Restricted Parking Zone,POINT (-122.32478402 47.60646959)
12/10/2020 08:05:00 AM,3,WESTERN AVE BETWEEN UNIVERSITY ST AND UNION ST,SW,13513,120,13,Commercial Core,Waterfront,Paid Parking,POINT (-122.33982722 47.60683479)
12/10/2020 11:01:00 AM,1,1ST AVE BETWEEN BATTERY ST AND WALL ST,SW,1025,240,3,Belltown,North,Paid Parking,POINT (-122.34838555 47.61437332)
12/10/2020 08:02:00 AM,7,FAIRVIEW AVE N BETWEEN JOHN ST AND THOMAS ST,E,33146,600,13,South Lake Union,South,Paid Parking,POINT (-122.33419944 47.62024125)
12/10/2020 09:13:00 AM,1,E THOMAS ST BETWEEN HARVARD AVE E AND BROADWAY E,S,60182,120,5,Capitol Hill,North,Paid Parking,POINT (-122.32156166 47.62102996)
12/10/2020 08:42:00 AM,2,3RD AVE BETWEEN BATTERY ST AND WALL ST,NE,49658,240,7,Belltown,North,Paid Parking,POINT (-122.34649132 47.61581407)
12/10/2020 08:37:00 AM,1,CEDAR ST BETWEEN 2ND AVE AND 3RD AVE,SE,54954,240,5,Belltown,North,Paid Parking,POINT (-122.34924775 47.61673547)
12/10/2020 08:20:00 AM,2,WESTLAKE AVE BETWEEN 6TH AVE AND VIRGINIA ST,W,13545,120,7,Denny Triangle,South,Paid Parking,POINT (-122.33777839 47.61441774)
12/10/2020 09:03:00 AM,1,CHERRY ST BETWEEN 9TH AVE AND TERRY AVE,SE,77558,120,12,First Hill,,Restricted Parking Zone,POINT (-122.32478402 47.60646959)
12/10/2020 08:14:00 AM,1,SPRING ST BETWEEN MINOR AVE AND SUMMIT AVE,NW,58197,120,10,First Hill,,Restricted Parking Zone,POINT (-122.32416226 47.61080097)
12/10/2020 09:52:00 AM,1,REPUBLICAN ST BETWEEN YALE AVE N AND EASTLAKE AVE E,S,57874,120,8,South Lake Union,South,Restricted Parking Zone,POINT (-122.32979127 47.62308945)
12/10/2020 08:05:00 AM,2,VIRGINIA ST BETWEEN POST AL AND 1ST AVE,NW,58633,120,9,Belltown,South,Paid Parking,POINT (-122.34292648 47.61091614)
12/10/2020 09:10:00 AM,2,NE 41ST ST BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE,N,39337,120,4,University District,Core,Paid Parking,POINT (-122.31264593 47.65688956)
12/10/2020 09:57:00 AM,5,EAGLE ST BETWEEN WESTERN AVE AND 1ST AVE,SE,55430,240,6,Belltown,North,Paid Parking,POINT (-122.35419616 47.61731632)
12/10/2020 08:48:00 AM,2,S KING ST BETWEEN 1ST AVE S AND OCCIDENTAL W AVE S,S,43054,120,6,Pioneer Square,Edge,Paid Parking,POINT (-122.3337043 47.59822243)
12/10/2020 09:19:00 AM,2,VINE ST BETWEEN 5TH AVE AND DENNY WAY,SE,13298,240,6,Belltown,North,Paid Parking,POINT (-122.34572231 47.61819148)
12/10/2020 08:08:00 AM,13,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,E,53138,600,18,Uptown Triangle,,Paid Parking,POINT (-122.34484504 47.62031408)
12/10/2020 08:01:00 AM,1,JOHN ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,S,79030,120,9,South Lake Union,South,Restricted Parking Zone,POINT (-122.33361665 47.61959484)
12/10/2020 11:09:00 AM,7,THOMAS ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,S,13138,600,10,South Lake Union,South,Paid Parking,POINT (-122.33510817 47.62078405)
12/10/2020 08:12:00 AM,2,MARION ST BETWEEN 3RD AVE AND 4TH AVE,NW,56977,120,7,Commercial Core,Financial,Paid Parking,POINT (-122.33283389 47.6052007)
12/10/2020 08:21:00 AM,1,E CHERRY ST BETWEEN 16TH AVE AND 17TH AVE,S,36490,120,11,Cherry Hill,,Paid Parking,POINT (-122.31086289 47.60797363)
12/07/2020 03:24:00 PM,2,1ST AVE BETWEEN CEDAR ST AND CLAY ST,NE,68922,240,5,Belltown,North,Paid Parking,POINT (-122.35102833 47.61615106)
12/10/2020 08:41:00 AM,1,PIKE ST BETWEEN 8TH AVE AND CONVENTION PL,NW,57513,120,3,Commercial Core,Retail,Paid Parking,POINT (-122.33173301 47.6123329)
12/10/2020 08:53:00 AM,1,1ST AVE BETWEEN COLUMBIA ST AND MARION ST,NE,1006,120,7,Commercial Core,Waterfront,Paid Parking,POINT (-122.33514326 47.60367439)
12/10/2020 03:56:00 PM,2,FAIRVIEW AVE N BETWEEN THOMAS ST AND HARRISON ST,E,55638,600,10,South Lake Union,South,Paid Parking,POINT (-122.33418976 47.62139099)
12/10/2020 08:58:00 AM,5,6TH AVE N BETWEEN DENNY WAY AND JOHN ST,E,53134,600,7,Uptown Triangle,,Paid Parking,POINT (-122.34486439 47.61916578)
12/10/2020 08:13:00 AM,1,15TH AVE NE BETWEEN NE BOAT W ST AND NE PACIFIC ST,NW,47213,120,9,University District,Core,Paid Parking,POINT (-122.31333738 47.65233251)
12/10/2020 08:37:00 AM,2,1ST AVE W BETWEEN W THOMAS ST AND W HARRISON ST,W,1277,240,9,Uptown,Edge,Paid Parking,POINT (-122.35811282 47.62153011)
12/10/2020 08:18:00 AM,1,4TH AVE BETWEEN BLANCHARD ST AND BELL ST,NE,51490,120,12,Belltown,South,Paid Parking,POINT (-122.34320344 47.61503886)
12/10/2020 09:02:00 AM,1,4TH AVE BETWEEN CEDAR ST AND CLAY ST,SW,28961,240,6,Belltown,North,Paid Parking,POINT (-122.34857311 47.61800903)
12/10/2020 08:29:00 AM,1,8TH AVE BETWEEN BELL ST AND DENNY WAY,NE,8398,,3,Denny Triangle,North,Paid Parking,POINT (-122.34078339 47.61830749)
12/10/2020 08:28:00 AM,2,VINE ST BETWEEN 4TH AVE AND 5TH AVE,SE,81294,240,6,Belltown,North,Paid Parking,POINT (-122.34659369 47.61753486)
12/10/2020 08:28:00 AM,1,S KING ST BETWEEN 6TH AVE S AND MAYNARD AVE S,N,88633,120,9,Chinatown/ID,Core,Paid Parking,POINT (-122.32569693 47.59841041)
12/10/2020 08:47:00 AM,1,SENECA ST BETWEEN TERRY AVE AND BOREN AVE,SE,80742,120,9,First Hill,,Paid Parking,POINT (-122.3269907 47.61045314)
12/10/2020 08:23:00 AM,1,SPRING ST BETWEEN 7TH AVE AND 8TH AVE,SE,58182,120,6,First Hill,,Paid Parking,POINT (-122.32961798 47.60839012)
12/10/2020 08:29:00 AM,2,S KING ST BETWEEN 1ST AVE S AND OCCIDENTAL W AVE S,S,43054,120,6,Pioneer Square,Edge,Paid Parking,POINT (-122.3337043 47.59822243)
12/10/2020 08:51:00 AM,1,ELLIOTT AVE BETWEEN BATTERY ST AND WALL ST,NE,10214,240,7,Belltown,North,Paid Parking,POINT (-122.3499266 47.61312816)
12/10/2020 08:47:00 AM,1,S WELLER ST BETWEEN 5TH AVE S AND 6TH AVE S,S,43942,120,5,Chinatown/ID,Edge,Paid Parking,POINT (-122.32699509 47.59744736)
12/10/2020 08:15:00 AM,1,BOYLSTON AVE BETWEEN SPRING ST AND SENECA ST,SW,77313,120,11,First Hill,,Paid Parking,POINT (-122.32285409 47.61177526)
12/10/2020 08:53:00 AM,2,MINOR AVE BETWEEN MARION ST AND MADISON ST,SW,11869,120,5,First Hill,,Paid Parking,POINT (-122.32377268 47.60941799)
12/10/2020 02:51:00 PM,3,FAIRVIEW AVE N BETWEEN THOMAS ST AND HARRISON ST,E,55638,600,10,South Lake Union,South,Paid Parking,POINT (-122.33418976 47.62139099)
12/10/2020 09:40:00 AM,2,12TH AVE BETWEEN E MARION ST AND E SPRING ST,W,24557,120,11,12th Avenue,,Paid Parking,POINT (-122.31692101 47.61099118)
12/10/2020 08:03:00 AM,3,1ST AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,1046,120,12,Uptown,Core,Paid Parking,POINT (-122.35531611 47.62391223)
12/10/2020 10:08:00 AM,4,FAIRVIEW AVE N BETWEEN YALE AVE N AND FAIRVIEW AVE E,NW,78273,600,4,South Lake Union,North,Paid Parking,POINT (-122.32895724 47.63033888)
12/10/2020 09:04:00 AM,1,BLANCHARD ST BETWEEN 4TH AVE AND 5TH AVE,NW,77221,120,6,Belltown,South,Paid Parking,POINT (-122.34223441 47.61500119)
12/10/2020 08:03:00 AM,1,ELLIOTT AVE BETWEEN VINE ST AND CEDAR ST,NE,10218,240,8,Belltown,North,Paid Parking,POINT (-122.35179456 47.6142435)
12/10/2020 01:14:00 PM,7,THOMAS ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,S,13138,600,10,South Lake Union,South,Paid Parking,POINT (-122.33510817 47.62078405)
12/10/2020 08:39:00 AM,3,MERCER NR ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,N,130799,600,6,South Lake Union,South,Paid Parking,POINT (-122.33777132 47.6247452)
12/10/2020 08:35:00 AM,1,REPUBLICAN ST BETWEEN PONTIUS AVE N AND YALE AVE N,S,35202,120,7,South Lake Union,South,Paid Parking,POINT (-122.33110643 47.62305276)
12/10/2020 08:13:00 AM,1,BELMONT AVE BETWEEN E PIKE ST AND E PINE ST,W,54449,120,8,Pike-Pine,,Restricted Parking Zone,POINT (-122.32457474 47.61465635)
12/10/2020 08:09:00 AM,3,HARRISON ST BETWEEN DEXTER AVE N AND 8TH AVE N,N,10869,600,5,South Lake Union,South,Paid Parking,POINT (-122.34169609 47.62213569)
12/10/2020 08:04:00 AM,1,S MAIN ST BETWEEN 1ST AVE S AND 2ND AVE S,N,65805,120,4,Pioneer Square,Core,Paid Parking,POINT (-122.33287494 47.60011123)
12/10/2020 08:01:00 AM,1,PONTIUS AVE N BETWEEN JOHN E ST AND THOMAS ST,E,34878,600,7,South Lake Union,South,Paid Parking,POINT (-122.33157855 47.62024023)
12/10/2020 09:17:00 AM,1,22ND AVE NW BETWEEN NW MARKET ST AND NW 56TH ST,W,3341,120,6,Ballard,Core,Paid Parking,POINT (-122.38484953 47.66908694)
12/10/2020 08:11:00 AM,2,TERRY AVE N BETWEEN JOHN ST AND THOMAS ST,W,13105,120,7,South Lake Union,South,Paid Parking,POINT (-122.33727531 47.62027821)
12/10/2020 09:54:00 AM,1,BELMONT AVE BETWEEN E PIKE ST AND E PINE ST,W,54449,120,8,Pike-Pine,,Restricted Parking Zone,POINT (-122.32457474 47.61465635)
12/10/2020 08:06:00 AM,1,BLANCHARD ST BETWEEN 1ST AVE AND 2ND AVE,NW,9353,120,15,Belltown,South,Paid Parking,POINT (-122.34481681 47.61300041)
12/10/2020 09:20:00 AM,1,CEDAR ST BETWEEN 2ND AVE AND 3RD AVE,NW,54953,240,7,Belltown,North,Paid Parking,POINT (-122.34942031 47.61685194)
12/10/2020 09:05:00 AM,1,VINE ST BETWEEN ALASKAN WAY AND ELLIOTT AVE,SE,58610,240,4,Belltown,North,Paid Parking,POINT (-122.35167048 47.6136009)
12/10/2020 08:10:00 AM,6,TALLMAN AVE NW BETWEEN NW CENTRAL PL AND NW MARKET ST,NE,35682,240,19,Ballard,Edge,Paid Parking,POINT (-122.38076096 47.66793637)
12/10/2020 05:41:00 PM,1,EASTLAKE AVE E BETWEEN DENNY LOWER WAY AND STEWART ST,W,78069,600,16,South Lake Union,South,Paid Parking,POINT (-122.32925328 47.61913534)
12/10/2020 08:57:00 AM,3,9TH AVE BETWEEN VIRGINIA ST AND LENORA ST,NE,53806,240,6,Denny Triangle,North,Paid Parking,POINT (-122.33632144 47.61680818)
12/10/2020 08:56:00 AM,1,8TH AVE BETWEEN BELL ST AND DENNY WAY,NE,8398,,3,Denny Triangle,North,Paid Parking,POINT (-122.34078339 47.61830749)
12/10/2020 08:15:00 AM,1,S MAIN ST BETWEEN 6TH AVE S AND MAYNARD AVE S,S,88774,120,8,Chinatown/ID,Edge,Paid Parking,POINT (-122.32567868 47.59996247)
12/10/2020 09:11:00 AM,3,UNION ST BETWEEN 2ND AVE AND 3RD AVE,SE,35794,120,4,Commercial Core,Retail,Paid Parking,POINT (-122.33737977 47.60848168)
12/10/2020 09:54:00 AM,4,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,NE,2790,240,5,Belltown,North,Paid Parking,POINT (-122.35215625 47.61798731)
12/10/2020 08:03:00 AM,1,DEXTER AVE N BETWEEN VALLEY ST AND ALOHA ST,E,77982,600,2,South Lake Union,North,Paid Parking,POINT (-122.34220881 47.62670217)
12/10/2020 09:40:00 AM,2,JOHN ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,N,79029,120,7,South Lake Union,South,Restricted Parking Zone,POINT (-122.33362811 47.61973194)
12/10/2020 08:46:00 AM,6,THOMAS ST BETWEEN TERRY AVE N AND BOREN AVE N,S,58450,600,7,South Lake Union,South,Paid Parking,POINT (-122.33650374 47.62078412)
12/10/2020 10:55:00 AM,5,EAGLE ST BETWEEN WESTERN AVE AND 1ST AVE,SE,55430,240,6,Belltown,North,Paid Parking,POINT (-122.35419616 47.61731632)
12/10/2020 09:10:00 AM,1,1ST AVE BETWEEN WALL ST AND VINE ST,SW,24045,240,5,Belltown,North,Paid Parking,POINT (-122.34930579 47.6149284)
12/10/2020 09:20:00 AM,2,4TH AVE BETWEEN VINE ST AND CEDAR ST,NE,6198,240,8,Belltown,North,Paid Parking,POINT (-122.34746383 47.61757189)
12/10/2020 09:13:00 AM,1,1ST AVE BETWEEN BATTERY ST AND WALL ST,SW,1025,240,3,Belltown,North,Paid Parking,POINT (-122.34838555 47.61437332)
12/12/2020 09:48:00 AM,0,MAYNARD AVE S BETWEEN S WELLER ST AND S LANE ST,W,57017,120,8,Chinatown/ID,Core,Paid Parking,POINT (-122.32514483 47.59707332)
12/12/2020 11:48:00 AM,0,MAYNARD AVE S BETWEEN S JACKSON ST AND S KING ST,E,79674,120,4,Chinatown/ID,Edge,Paid Parking,POINT (-122.32498811 47.59874797)
12/12/2020 08:52:00 AM,1,WALL ST BETWEEN 2ND AVE AND 3RD AVE,NW,58685,240,9,Belltown,North,Paid Parking,POINT (-122.34754004 47.61572569)
12/10/2020 08:29:00 AM,1,EAST GREEN LAKE WAY N BETWEEN 4TH AVE NE AND NE RAVENNA SR BV,SE,36678,120,5,Green Lake,,Paid Parking,POINT (-122.32641739 47.67867099)
12/10/2020 08:35:00 AM,1,1ST AVE BETWEEN BATTERY ST AND WALL ST,SW,1025,240,3,Belltown,North,Paid Parking,POINT (-122.34838555 47.61437332)
12/10/2020 02:27:00 PM,1,MERCER SR ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,S,11778,600,6,South Lake Union,South,Paid Parking,POINT (-122.33783456 47.62446799)
12/12/2020 12:28:00 PM,0,ROOSEVELT WAY NE BETWEEN NE 65TH ST AND NE 66TH ST,E,80598,240,8,Roosevelt,,Paid Parking,POINT (-122.31727526 47.67622118)
12/12/2020 09:58:00 AM,1,WALL ST BETWEEN 2ND AVE AND 3RD AVE,NW,58685,240,9,Belltown,North,Paid Parking,POINT (-122.34754004 47.61572569)
12/10/2020 10:09:00 AM,1,2ND AVE BETWEEN CLAY ST AND BROAD ST,NE,70758,240,3,Belltown,North,Paid Parking,POINT (-122.3510874 47.61735533)
12/10/2020 08:09:00 AM,2,W THOMAS ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,N,68829,240,6,Uptown,Edge,Paid Parking,POINT (-122.3573892 47.62097928)
12/10/2020 11:19:00 AM,3,MERCER SR ST BETWEEN 8TH AVE N AND 9TH AVE N,S,34386,600,4,South Lake Union,South,Paid Parking,POINT (-122.34041685 47.62445789)
12/10/2020 09:47:00 AM,1,JOHN ST BETWEEN 5TH AVE N AND TAYLOR AVE N,S,33742,240,8,Uptown Triangle,,Paid Parking,POINT (-122.34696304 47.61966574)
12/10/2020 09:43:00 AM,3,3RD AVE BETWEEN CEDAR ST AND CLAY ST,SW,72329,240,10,Belltown,North,Paid Parking,POINT (-122.34943159 47.61735547)
12/10/2020 08:54:00 AM,1,S KING ST BETWEEN 6TH AVE S AND MAYNARD AVE S,N,88633,120,9,Chinatown/ID,Core,Paid Parking,POINT (-122.32569693 47.59841041)
12/10/2020 08:20:00 AM,1,REPUBLICAN ST BETWEEN TERRY AVE N AND BOREN AVE N,S,35198,120,4,South Lake Union,South,Paid Parking,POINT (-122.33653521 47.62313632)
12/10/2020 08:16:00 AM,1,UNIVERSITY ST BETWEEN MINOR AVE AND SUMMIT AVE,NW,81205,120,8,First Hill,,Paid Parking,POINT (-122.32548222 47.61222854)
12/10/2020 10:58:00 AM,1,WARREN AVE N BETWEEN MERCER ST AND ROY ST,E,36014,240,2,Uptown,Edge,Paid Parking,POINT (-122.35401396 47.62499475)
12/10/2020 08:40:00 AM,1,6TH AVE S BETWEEN S KING ST AND S WELLER ST,W,75865,120,10,Chinatown/ID,Core,Paid Parking,POINT (-122.32645061 47.59793464)
12/10/2020 08:23:00 AM,4,11TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,E,130708,240,10,University District,Edge,Paid Parking,POINT (-122.31651306 47.66055091)
12/10/2020 12:04:00 PM,8,MINOR AVE N BETWEEN ROY ST AND VALLEY ST,W,57201,600,12,South Lake Union,North,Paid Parking,POINT (-122.33266709 47.62552645)
12/10/2020 08:14:00 AM,1,NE 43RD ST BETWEEN ROOSEVELT N WAY NE AND 11TH AVE NE,S,16954,240,2,University District,Edge,Paid Parking,POINT (-122.31718069 47.65978853)
12/10/2020 09:25:00 AM,6,FAIRVIEW AVE N BETWEEN THOMAS ST AND HARRISON ST,E,55638,600,10,South Lake Union,South,Paid Parking,POINT (-122.33418976 47.62139099)
12/10/2020 02:19:00 PM,7,6TH AVE N BETWEEN DENNY WAY AND JOHN ST,W,53133,600,11,Uptown Triangle,,Paid Parking,POINT (-122.34514822 47.61915885)
12/10/2020 08:38:00 AM,1,S WASHINGTON ST BETWEEN OCCIDENTAL AVE S AND 2ND AVE S,S,89526,120,6,Pioneer Square,Core,Paid Parking,POINT (-122.33232649 47.60081755)
12/10/2020 08:09:00 AM,4,UNIVERSITY WAY NE BETWEEN NE PACIFIC ST AND NE 40TH ST,E,35838,120,12,University District,Core,Paid Parking,POINT (-122.31321285 47.65436312)
12/10/2020 08:43:00 AM,1,REPUBLICAN ST BETWEEN PONTIUS AVE N AND YALE AVE N,S,35202,120,7,South Lake Union,South,Paid Parking,POINT (-122.33110643 47.62305276)
12/10/2020 09:37:00 AM,1,BAY ST BETWEEN WESTERN AVE AND 1ST AVE,SE,9158,240,7,Belltown,North,Paid Parking,POINT (-122.35548849 47.61806756)
12/10/2020 08:16:00 AM,1,OCCIDENTAL AVE S BETWEEN YESLER WAY AND S WASHINGTON ST,E,57350,120,5,Pioneer Square,Core,Paid Parking,POINT (-122.33278201 47.60129281)
12/10/2020 08:36:00 AM,1,JOHN ST BETWEEN 5TH AVE N AND TAYLOR AVE N,S,33742,240,8,Uptown Triangle,,Paid Parking,POINT (-122.34696304 47.61966574)
12/10/2020 08:47:00 AM,1,12TH AVE BETWEEN E SPRING ST AND E MADISON ST,W,69441,120,3,12th Avenue,,Paid Parking,POINT (-122.31690313 47.61219679)
