Editing,Botanical Name,Common Name,DBH,Total Yearly Eco Benefits ($),Stormwater Benefits ($),Stormwater Gallons Saved,Greenhouse CO2 Benefits ($),CO2 Avoided (in lbs.),CO2 Sequestered (in lbs.),Energy Benefits ($),kWh Saved,Therms Saved,Air Quality Benefits ($),Pollutants Saved (in lbs.),Property Benefits ($),Leaf Surface Area (in sq. ft.),Address,Street,Side,Site,Council District,Park Name,Latitude,Longitude,Site ID,Location
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279,WEST AV,Front,1,NIAGARA,0,42.9250911167675,-78.8959594577363,42618,"(42.9250911167675, -78.8959594577363)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,MARTHA AV,Front,1,UNIVERSITY,0,42.9343770243083,-78.7996035746933,124423,"(42.9343770243083, -78.7996035746933)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,DELAVAN AVE EAST,Side,1,MASTEN,0,42.9213049748488,-78.8377779089895,33728,"(42.9213049748488, -78.8377779089895)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,NORTHRUP PL,Front,1,UNIVERSITY,0,42.9500344004853,-78.8247057832882,71493,"(42.9500344004853, -78.8247057832882)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954,MAIN ST,Rear,1,FILLMORE,0,42.9004437730089,-78.8706833868857,34462,"(42.9004437730089, -78.8706833868857)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,MAIN ST,Front,1,ELLICOTT,0,42.9036770384569,-78.8686224697345,18839,"(42.9036770384569, -78.8686224697345)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,ROESCH AV,Front,1,NORTH,0,42.9622057996021,-78.900473536605,37825,"(42.9622057996021, -78.900473536605)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,AMSTERDAM ST,Front,1,MASTEN,0,42.923049048319,-78.8312102502711,32871,"(42.923049048319, -78.8312102502711)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,HEWARD AV,Side,1,NORTH,0,42.9490747478064,-78.9055162688596,38028,"(42.9490747478064, -78.9055162688596)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,JEWETT AV,Front,1,MASTEN,0,42.9336631330382,-78.8372513743928,28520,"(42.9336631330382, -78.8372513743928)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,LARK ST,Front,1,MASTEN,0,42.9176808141139,-78.8418467140173,31673,"(42.9176808141139, -78.8418467140173)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,BISSELL AV,Front,1,FILLMORE,0,42.9102022799206,-78.8233105413575,23595,"(42.9102022799206, -78.8233105413575)"
Buffalo,STUMP,STUMP,8,0,0,0,0,0,0,0,0,0,0,0,0,0,103,IVY ST,Front,1,FILLMORE,0,42.9064394623083,-78.8262092224819,1228,"(42.9064394623083, -78.8262092224819)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,BRYANT ST,Side,1,NIAGARA,0,42.9086532946123,-78.8803725588534,35017,"(42.9086532946123, -78.8803725588534)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,ARLINGTON PL,Side,1,ELLICOTT,0,42.9011960522275,-78.8807995595393,34446,"(42.9011960522275, -78.8807995595393)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,LAYER AV,Front,1,NORTH,0,42.9542803780446,-78.8884177071698,45199,"(42.9542803780446, -78.8884177071698)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,FARGO AV,Front,1,NIAGARA,0,42.9076893814045,-78.8947470418214,43873,"(42.9076893814045, -78.8947470418214)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,KOFLER ST,Front,1,NORTH,0,42.9549120550137,-78.8889676127212,45179,"(42.9549120550137, -78.8889676127212)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,ALBERT AV,Front,1,NORTH,0,42.9501580786225,-78.897798890282,44552,"(42.9501580786225, -78.897798890282)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,ALDEN AV,Front,1,DELAWARE,0,42.9575372525281,-78.8408648628055,62510,"(42.9575372525281, -78.8408648628055)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,CRESTWOOD AV,Front,1,DELAWARE,0,42.9493156837602,-78.8603756961293,59638,"(42.9493156837602, -78.8603756961293)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,CLAY ST,Front,1,NORTH,0,42.9400769324878,-78.8941142742721,51790,"(42.9400769324878, -78.8941142742721)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,RUGBY RD,Front,1,DELAWARE,0,42.944722815974,-78.8593816949947,57581,"(42.944722815974, -78.8593816949947)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,FOREST AV,Side,1,NORTH,0,42.9296769283964,-78.8771560769856,51411,"(42.9296769283964, -78.8771560769856)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,MIDDLESEX RD,Side,1,DELAWARE,0,42.9378553087071,-78.8638870036384,51094,"(42.9378553087071, -78.8638870036384)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,RIVERSIDE AV,Front,1,NORTH,0,42.9520502166913,-78.9000711997425,44443,"(42.9520502166913, -78.9000711997425)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,SAYRE ST,Front,1,NORTH,0,42.9477779046777,-78.8937346848625,47423,"(42.9477779046777, -78.8937346848625)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,POTOMAC AV,Front,1,NIAGARA,0,42.9239106436837,-78.8944747861772,40698,"(42.9239106436837, -78.8944747861772)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,CRESTWOOD AV,Side,1,DELAWARE,0,42.9545723800682,-78.8600247938399,59434,"(42.9545723800682, -78.8600247938399)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,SHOREHAM PKWY,Side,1,NORTH,0,42.9500247278757,-78.8728091894384,49007,"(42.9500247278757, -78.8728091894384)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,CLAY ST,Front,1,NORTH,0,42.9403064083216,-78.8941065599449,51715,"(42.9403064083216, -78.8941065599449)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,ARUNDEL RD,Front,1,DELAWARE,0,42.9538399710637,-78.8483440559914,61864,"(42.9538399710637, -78.8483440559914)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,AUBURN AV,Front,1,DELAWARE,0,42.9184022329856,-78.8700254099328,56108,"(42.9184022329856, -78.8700254099328)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,LEAMINGTON PL,Front,1,SOUTH,0,42.863546069302,-78.8179688425291,90281,"(42.863546069302, -78.8179688425291)"
Olmsted,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2182,DELAWARE AV,In_Lot,1,NORTH,DELAWARE,42.9351373146903,-78.8664774941401,96128,"(42.9351373146903, -78.8664774941401)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,EAST ST,Front,1,NORTH,0,42.9340647180598,-78.8999005955952,47808,"(42.9340647180598, -78.8999005955952)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,EIGHTEENTH ST,Front,1,NIAGARA,0,42.914541502107,-78.8878660361557,43308,"(42.914541502107, -78.8878660361557)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,RIVER ROCK DR,Front,1,NORTH,0,42.9475525802498,-78.8981250501719,52780,"(42.9475525802498, -78.8981250501719)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,HOYER PL,Side,1,DELAWARE,0,42.9570015989081,-78.8676311510886,54534,"(42.9570015989081, -78.8676311510886)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,BRANTFORD PL,Front,1,DELAWARE,0,42.9229351040016,-78.87383366991,50198,"(42.9229351040016, -78.87383366991)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,DEER ST,Front,1,NORTH,0,42.9464519098872,-78.8933652617552,47662,"(42.9464519098872, -78.8933652617552)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,KAIL ST,Front,1,NORTH,0,42.9393332113885,-78.8947953607653,51903,"(42.9393332113885, -78.8947953607653)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,SAYRE ST,Front,1,NORTH,0,42.9475462623565,-78.8923879661915,49721,"(42.9475462623565, -78.8923879661915)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,REBECCA PKWY,Side,1,NORTH,0,42.9543652817566,-78.8860507135436,45216,"(42.9543652817566, -78.8860507135436)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,FERRY ST WEST,Front,1,NIAGARA,0,42.915256087357,-78.8891461476465,59779,"(42.915256087357, -78.8891461476465)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,POTOMAC AV,Front,1,DELAWARE,0,42.9241179857097,-78.8778864993118,51480,"(42.9241179857097, -78.8778864993118)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,MAYER AV,Front,1,NORTH,0,42.9504191913433,-78.9002486641711,38777,"(42.9504191913433, -78.9002486641711)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,JOSLYN PL,Front,1,NORTH,0,42.9416656329622,-78.893098956308,51617,"(42.9416656329622, -78.893098956308)"
Buffalo,STUMP,STUMP,11,0,0,0,0,0,0,0,0,0,0,0,0,0,41,HELEN ST,Front,1,NIAGARA,0,42.9210231304424,-78.8933875380155,40865,"(42.9210231304424, -78.8933875380155)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,SANDERS RD,Front,1,DELAWARE,0,42.957076666712,-78.8576699537992,54732,"(42.957076666712, -78.8576699537992)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,ESSER AV,Front,1,NORTH,0,42.9567534449556,-78.9056263680879,45706,"(42.9567534449556, -78.9056263680879)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,DART ST,Front,1,NORTH,0,42.9307002669766,-78.891528913232,56744,"(42.9307002669766, -78.891528913232)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,MIDDLESEX RD,Front,1,DELAWARE,0,42.9379225752428,-78.8648475363527,51115,"(42.9379225752428, -78.8648475363527)"
Olmsted,STUMP,STUMP,7,0,0,0,0,0,0,0,0,0,0,0,0,0,161,CAZENOVIA ST,In_Lot,1,SOUTH,CAZENOVIA,42.8487991634845,-78.8092180139799,95008,"(42.8487991634845, -78.8092180139799)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SANDROCK RD,Front,1,NORTH,0,42.9466571090715,-78.9033014062351,44703,"(42.9466571090715, -78.9033014062351)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,ESSER AV,Front,1,NORTH,0,42.9564983438679,-78.9064510719698,45702,"(42.9564983438679, -78.9064510719698)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,FORDHAM DR,Front,1,NORTH,0,42.9387732885011,-78.8781754768387,50763,"(42.9387732885011, -78.8781754768387)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,FARMER ST,Side,1,NORTH,0,42.94091363899,-78.9019117823279,46149,"(42.94091363899, -78.9019117823279)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,HARTMAN PL,Front,1,NORTH,0,42.9431905401509,-78.9035654308078,53915,"(42.9431905401509, -78.9035654308078)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,GATES CIR,Side,1,ELLICOTT,0,42.9193101079107,-78.8680414000072,51499,"(42.9193101079107, -78.8680414000072)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,NEWFIELD ST,Front,1,NORTH,0,42.958966763046,-78.8962088847915,45622,"(42.958966763046, -78.8962088847915)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2505,NIAGARA ST,Front,1,NORTH,0,42.956533164747,-78.911810443513,52308,"(42.956533164747, -78.911810443513)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,ELMWOOD AV,Side,1,NIAGARA,0,42.9140547798903,-78.8766814346732,61714,"(42.9140547798903, -78.8766814346732)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,ANDERSON PL,Front,1,NIAGARA,0,42.9122771289946,-78.8742805553783,60760,"(42.9122771289946, -78.8742805553783)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,GLADSTONE ST,Side,1,NORTH,0,42.9467395027962,-78.8943125967032,47629,"(42.9467395027962, -78.8943125967032)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,SUNSET ST,Front,1,NORTH,0,42.9499584499472,-78.8842787634865,46816,"(42.9499584499472, -78.8842787634865)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,DART ST,Front,1,NORTH,0,42.9293504979503,-78.8915781913615,56855,"(42.9293504979503, -78.8915781913615)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,HINMAN AV,Front,1,NORTH,0,42.9568618590329,-78.871257331052,48385,"(42.9568618590329, -78.871257331052)"
Olmsted,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,CAZENOVIA ST,In_Lot,1,SOUTH,CAZENOVIA,42.8495202644446,-78.809612321407,95036,"(42.8495202644446, -78.809612321407)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,CLAY ST,Front,1,NORTH,0,42.9397611304395,-78.8938302578374,51816,"(42.9397611304395, -78.8938302578374)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,HARTMAN PL,Front,1,NORTH,0,42.943347392357,-78.9037716582976,53914,"(42.943347392357, -78.9037716582976)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,BIRD AV,Front,1,NIAGARA,0,42.9257986430039,-78.8930749836003,48710,"(42.9257986430039, -78.8930749836003)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,GRANGER PL,Front,1,DELAWARE,0,42.9270495102434,-78.8757269153645,48669,"(42.9270495102434, -78.8757269153645)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570,UTICA ST WEST,Front,1,NIAGARA,0,42.9113100488299,-78.8879425151191,43531,"(42.9113100488299, -78.8879425151191)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,EAST ST,Front,1,NORTH,0,42.9340444860338,-78.9000232552244,46412,"(42.9340444860338, -78.9000232552244)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,GRANT ST,Rear,1,NORTH,0,42.9325025556109,-78.8771312304371,55484,"(42.9325025556109, -78.8771312304371)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,ONTARIO ST,Front,1,NORTH,0,42.960472351513,-78.8938517259068,44250,"(42.960472351513, -78.8938517259068)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,POTOMAC AV,Front,1,NIAGARA,0,42.9239383151304,-78.8918004272551,40677,"(42.9239383151304, -78.8918004272551)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,RICHMOND AV,Front,1,NIAGARA,0,42.9127401566886,-78.8819482907741,44848,"(42.9127401566886, -78.8819482907741)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1918,NIAGARA ST,Front,1,NORTH,0,42.9358871470937,-78.9030505225898,52169,"(42.9358871470937, -78.9030505225898)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,THOMPSON ST,Front,1,NORTH,0,42.9369425441657,-78.8994546024567,46370,"(42.9369425441657, -78.8994546024567)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,ONTARIO ST,Side,1,NORTH,0,42.9575423809702,-78.897079523718,45061,"(42.9575423809702, -78.897079523718)"
Olmsted,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2182,DELAWARE AV,In_Lot,1,NORTH,DELAWARE,42.934774265325,-78.8717298329982,96186,"(42.934774265325, -78.8717298329982)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,PHILADELPHIA ST,Front,1,NORTH,0,42.9586067912287,-78.8991489473426,44937,"(42.9586067912287, -78.8991489473426)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,EVELYN ST,Front,1,NORTH,0,42.9572707462768,-78.8945645464056,45077,"(42.9572707462768, -78.8945645464056)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,DEPEW AV,Side,1,DELAWARE,0,42.943572303944,-78.8468412497091,58330,"(42.943572303944, -78.8468412497091)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,NORWALK AV,Front,1,DELAWARE,0,42.9521673558672,-78.8544511636645,60089,"(42.9521673558672, -78.8544511636645)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,BRADLEY ST,Front,1,NORTH,0,42.9298928951827,-78.8926702899809,56833,"(42.9298928951827, -78.8926702899809)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,SANDERS RD,Front,1,DELAWARE,0,42.9570908927796,-78.8598824479905,54509,"(42.9570908927796, -78.8598824479905)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,SIMON ST,Front,1,NORTH,0,42.9529145491788,-78.8885753185605,45282,"(42.9529145491788, -78.8885753185605)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,HAMILTON ST,Front,1,NORTH,0,42.9371371911587,-78.8997632205675,51264,"(42.9371371911587, -78.8997632205675)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,THOMPSON ST,Front,1,NORTH,0,42.9383813371445,-78.9000809559275,46306,"(42.9383813371445, -78.9000809559275)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,DEARBORN ST,Front,1,NORTH,0,42.9385974152235,-78.9032876815308,45929,"(42.9385974152235, -78.9032876815308)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,SUMMIT AV,Front,1,DELAWARE,0,42.9399906622009,-78.8476231619413,58474,"(42.9399906622009, -78.8476231619413)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,NORWALK AV,Front,1,DELAWARE,0,42.9486406468958,-78.854378724638,63502,"(42.9486406468958, -78.854378724638)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,NORMAL ST,Front,1,NIAGARA,0,42.9086682418422,-78.8906917119756,46019,"(42.9086682418422, -78.8906917119756)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,SUNNYSIDE PL,Front,1,NORTH,0,42.9487356275248,-78.8875583224003,47500,"(42.9487356275248, -78.8875583224003)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,HUNT AV,Side,1,NORTH,0,42.9507003995922,-78.8991449394737,38744,"(42.9507003995922, -78.8991449394737)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,AUSTIN ST,Side,1,NORTH,0,42.9391212196296,-78.8994354045952,46238,"(42.9391212196296, -78.8994354045952)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,SANDERS RD,Front,1,DELAWARE,0,42.9569764196573,-78.858566993289,54758,"(42.9569764196573, -78.858566993289)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,FOURTEENTH ST,Front,1,NIAGARA,0,42.9121840877983,-78.8921239613791,48887,"(42.9121840877983, -78.8921239613791)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,SANDERS RD,Front,1,DELAWARE,0,42.9570002258697,-78.8670787388333,54528,"(42.9570002258697, -78.8670787388333)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,RAMSDELL AV,Front,1,NORTH,0,42.9575006337997,-78.8824438987636,48339,"(42.9575006337997, -78.8824438987636)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,TONAWANDA ST,Front,1,NORTH,0,42.9368168803156,-78.8985072868175,51274,"(42.9368168803156, -78.8985072868175)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,SANDERS RD,Front,1,DELAWARE,0,42.9570649006052,-78.8565664885139,54741,"(42.9570649006052, -78.8565664885139)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149,HERTEL AV,Front,1,DELAWARE,0,42.947688842384,-78.8656026337347,62461,"(42.947688842384, -78.8656026337347)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,CLEVELAND AV,Front,1,DELAWARE,0,42.9175434005587,-78.8736106341981,56120,"(42.9175434005587, -78.8736106341981)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,PAGE ST,Front,1,NORTH,0,42.9506172624686,-78.8853418487704,46774,"(42.9506172624686, -78.8853418487704)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,MIDDLESEX RD,Median,1,NORTH,0,42.936864050402,-78.8744789049097,56607,"(42.936864050402, -78.8744789049097)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,CONNELLY ST,Front,1,MASTEN,0,42.9297335893104,-78.8176238767719,78828,"(42.9297335893104, -78.8176238767719)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,ASHLAND AV,Front,1,DELAWARE,0,42.9166873026726,-78.8785328795697,65406,"(42.9166873026726, -78.8785328795697)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,WEISS ST,Front,1,LOVEJOY,0,42.8728728869935,-78.8086712548038,86952,"(42.8728728869935, -78.8086712548038)"
Buffalo,STUMP,STUMP,4,0,0,0,0,0,0,0,0,0,0,0,0,0,24,BURBANK TER,Front,1,DELAWARE,0,42.9303228257541,-78.8569024030001,64659,"(42.9303228257541, -78.8569024030001)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,SHIRLEY AV,Front,1,UNIVERSITY,0,42.9442514752429,-78.808328694996,77009,"(42.9442514752429, -78.808328694996)"
Olmsted,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2182,DELAWARE AV,In_Lot,1,NORTH,DELAWARE,42.9354756060022,-78.8753494645171,96360,"(42.9354756060022, -78.8753494645171)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,CHADDOCK AV,Front,1,NORTH,0,42.9557340295233,-78.9001246469377,41807,"(42.9557340295233, -78.9001246469377)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,WEST AV,Front,1,NIAGARA,0,42.9042637108719,-78.8896415414749,42783,"(42.9042637108719, -78.8896415414749)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,CHADDOCK AV,Front,1,NORTH,0,42.9565561144918,-78.9017463804023,41778,"(42.9565561144918, -78.9017463804023)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,KERNS AV,Front,1,LOVEJOY,0,42.91697391177,-78.8122057693141,80991,"(42.91697391177, -78.8122057693141)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,NORWALK AV,Front,1,DELAWARE,0,42.9489401146304,-78.8545046999333,57427,"(42.9489401146304, -78.8545046999333)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,HERKIMER ST,Side,1,NIAGARA,0,42.9210269774421,-78.8931066139962,40863,"(42.9210269774421, -78.8931066139962)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,SARANAC AV,Side,1,DELAWARE,0,42.9545620236294,-78.8570569043585,59886,"(42.9545620236294, -78.8570569043585)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,MASON ST,Front,1,NIAGARA,0,42.9177367001197,-78.9000153271519,48832,"(42.9177367001197, -78.9000153271519)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3100,BAILEY AV,Front,1,MASTEN,0,42.9391973081046,-78.8138367197,70141,"(42.9391973081046, -78.8138367197)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,HENLEY RD,Front,1,DELAWARE,0,42.9531236881211,-78.8473651097427,61946,"(42.9531236881211, -78.8473651097427)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,BRADLEY ST,Side,1,NORTH,0,42.9297975548474,-78.8916494997595,56821,"(42.9297975548474, -78.8916494997595)"
