CRASH_ID,CRASH_DATE,CRASH_TIME,SUBURB_LOCATION,LONGITUDE,LATITUDE,INTERSECTION,MIDBLOCK,CRASH_DIRECTION,CRASH_SEVERITY,LIGHTING_CONDITION,ROAD_CONDITION,WEATHER_CONDITION,Location
1214935,05/09/2019,08:30,MONASH,149.10209110972713,-35.406832137963335,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.406832137963335, 149.10209110972713)"
1236209,03/11/2020,13:30,GRIFFITH,149.13474255324746,-35.32238282888316,YES,NO,East / West bound,Injury,Daylight,Good dry surface,Fine,"(-35.32238282888316, 149.13474255324746)"
1211796,30/07/2019,08:35,GARRAN,149.10169760482717,-35.34167234237519,YES,NO,East / South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.34167234237519, 149.10169760482717)"
1215793,25/09/2019,11:05,BRUCE,149.09041956928186,-35.2385494040238,YES,NO,North / East bound,Injury,Daylight,Good dry surface,Fine,"(-35.2385494040238, 149.09041956928186)"
1219925,27/11/2019,08:25,MITCHELL,149.13083760219618,-35.21847144212952,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.21847144212952, 149.13083760219618)"
1214426,29/08/2019,17:35,CONDER,149.09123175823936,-35.45596635100518,YES,NO,South bound,Property Damage Only,Semi-darkness,Good dry surface,Fine,"(-35.45596635100518, 149.09123175823936)"
1054098,30/06/2012,14:30,TURNER,149.06790648989164,-35.41591099690602,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.41591099690602, 149.06790648989164)"
1187017,16/06/2018,08:50,GORDON,149.06790648989164,-35.41591099690602,NO,YES,North / East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.41591099690602, 149.06790648989164)"
1184415,19/02/2017,20:10,CITY,149.1280562480865,-35.27696622879507,YES,NO,North / East / South bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.27696622879507, 149.1280562480865)"
1152324,07/02/2016,16:00,SCULLIN,149.06790648989164,-35.41591099690602,NO,YES,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.41591099690602, 149.06790648989164)"
1227357,06/05/2020,14:45,BRADDON,149.13444214280685,-35.277239180600574,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.277239180600574, 149.13444214280685)"
1214601,31/08/2019,22:45,CASEY,149.08886513475093,-35.176588094497646,NO,YES,East bound / Unknown,Property Damage Only,Dark - no street lights,Good dry surface,Fine,"(-35.176588094497646, 149.08886513475093)"
1227428,11/05/2020,20:00,FORREST,149.12479212098557,-35.31571447908353,YES,NO,North / West bound,Injury,Dark - good street lighting,Good dry surface,Fine,"(-35.31571447908353, 149.12479212098557)"
1217976,03/11/2019,14:30,AINSLIE,149.14627459199573,-35.26811460850289,NO,YES,North bound,Injury,Daylight,Wet surface,Heavy rain,"(-35.26811460850289, 149.14627459199573)"
1217970,28/10/2019,17:20,YARRALUMLA,149.12631368841312,-35.29567809762882,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.29567809762882, 149.12631368841312)"
1236979,15/11/2020,12:55,RURAL - MOLONGLO VALLEY,149.08110285767643,-35.28715145769613,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.28715145769613, 149.08110285767643)"
1211706,24/07/2019,19:20,RURAL - TUGGERANONG,149.1510085907879,-35.39906104679791,NO,YES,North bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.39906104679791, 149.1510085907879)"
1228387,27/05/2020,15:00,RURAL - BELCONNEN,149.064727471346,-35.27465058359,NO,YES,West bound,Injury,Daylight,Good dry surface,Fine,"(-35.27465058359, 149.064727471346)"
1214057,23/08/2019,15:20,BANKS,149.09986812800474,-35.46651364371074,NO,YES,South bound,Property Damage Only,Daylight,Loose surface,Fine,"(-35.46651364371074, 149.09986812800474)"
1211784,26/07/2019,22:00,BEARD,149.21397904535235,-35.34204819198644,NO,YES,North / South bound,Property Damage Only,Dark - poor street lighting,Good dry surface,Fine,"(-35.34204819198644, 149.21397904535235)"
1214928,05/09/2019,06:50,PHILLIP,149.10020058731143,-35.35049672657086,YES,NO,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.35049672657086, 149.10020058731143)"
1214004,22/08/2019,09:00,ISABELLA PLAINS,149.0897679448154,-35.42386537478485,YES,NO,South / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.42386537478485, 149.0897679448154)"
1236394,07/11/2020,14:20,RURAL - PADDYS  RIVER,148.96292973602618,-35.38233606301017,NO,YES,North bound,Injury,Daylight,Good dry surface,Fine,"(-35.38233606301017, 148.96292973602618)"
1236746,17/11/2020,17:24,RURAL - BELCONNEN,149.0629034973193,-35.19160858504334,YES,NO,North / East / West bound,Injury,Daylight,Good dry surface,Fine,"(-35.19160858504334, 149.0629034973193)"
1230029,03/07/2020,15:45,ACTON,149.10831330200796,-35.282698008388024,YES,NO,North / South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.282698008388024, 149.10831330200796)"
1220233,06/12/2019,11:00,KAMBAH,149.05657552403548,-35.37407131083574,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.37407131083574, 149.05657552403548)"
1227069,01/05/2020,01:50,RURAL - MAJURA,149.17027761001376,-35.29156285234318,NO,YES,East bound,Property Damage Only,Dark - poor street lighting,Wet surface,Light rain,"(-35.29156285234318, 149.17027761001376)"
1216033,24/09/2019,18:35,WESTON,149.0627348691368,-35.319732447532985,NO,YES,North bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.319732447532985, 149.0627348691368)"
1214613,05/09/2019,14:55,GRIFFITH,149.13735618735706,-35.32011795024579,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.32011795024579, 149.13735618735706)"
1038489,11/06/2012,14:45,DICKSON,149.13532503621215,-35.25116473433633,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.25116473433633, 149.13532503621215)"
1227948,22/05/2020,06:15,FLOREY,149.12440663898437,-35.30749542682909,YES,NO,West bound,Injury,Dark - poor street lighting,Muddy or oily surface,Fine,"(-35.30749542682909, 149.12440663898437)"
1235320,19/10/2020,12:45,HUME,149.1539229533718,-35.39766067564615,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.39766067564615, 149.1539229533718)"
1221557,22/12/2019,13:15,"O""CONNOR",149.12297139314325,-35.263884789742164,NO,YES,Unknown,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.263884789742164, 149.12297139314325)"
1231665,10/08/2020,22:30,STIRLING,149.05693434451777,-35.34789895407347,YES,NO,East bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.34789895407347, 149.05693434451777)"
1220180,30/11/2019,18:20,GUNGAHLIN,149.12217455754956,-35.188251184574526,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.188251184574526, 149.12217455754956)"
1235661,23/10/2020,17:28,CITY,149.12393177313774,-35.28261210502016,YES,NO,North / East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.28261210502016, 149.12393177313774)"
1215673,17/09/2019,06:30,NARRABUNDAH,149.16151027518976,-35.34099895277754,YES,NO,North / East bound,Property Damage Only,Semi-darkness,Wet surface,Light rain,"(-35.34099895277754, 149.16151027518976)"
1227295,02/05/2020,14:07,BONYTHON,149.0891959462361,-35.435581824237985,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.435581824237985, 149.0891959462361)"
1208256,23/05/2019,11:30,CAMPBELL,149.14768381608224,-35.28257824449835,YES,NO,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.28257824449835, 149.14768381608224)"
1235708,28/10/2020,08:12,FADDEN,149.11856904469408,-35.39779693128245,YES,NO,North / East bound,Injury,Daylight,Good dry surface,Fine,"(-35.39779693128245, 149.11856904469408)"
1222278,21/01/2020,17:05,BELCONNEN,149.07127266390918,-35.2392186817778,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.2392186817778, 149.07127266390918)"
1211452,12/07/2019,08:50,GREENWAY,149.07412640696415,-35.41545720323731,YES,NO,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.41545720323731, 149.07412640696415)"
1210760,01/07/2019,18:50,PAGE,149.05734144865085,-35.23630492901557,YES,NO,North bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.23630492901557, 149.05734144865085)"
1221631,24/12/2019,12:05,WESTON,149.0518817036797,-35.3410062759359,NO,YES,West bound / Unknown,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.3410062759359, 149.0518817036797)"
1214707,07/09/2019,22:10,CITY,149.12449383221474,-35.283675059129,YES,NO,South bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.283675059129, 149.12449383221474)"
1217625,23/10/2019,11:45,LYONS,149.10595132013134,-35.34840135486426,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.34840135486426, 149.10595132013134)"
1226721,23/04/2020,18:00,DICKSON,149.13968552135793,-35.25718957185971,YES,NO,East bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.25718957185971, 149.13968552135793)"
1226816,21/04/2020,17:15,BRADDON,149.1325596439739,-35.2751772262122,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.2751772262122, 149.1325596439739)"
1212216,24/07/2019,07:45,GUNGAHLIN,149.12297114777604,-35.184771517724705,NO,YES,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.184771517724705, 149.12297114777604)"
1212344,05/08/2019,08:35,SYMONSTON,149.1613787078432,-35.34122443121117,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.34122443121117, 149.1613787078432)"
1212234,30/07/2019,11:40,MONASH,149.10227918291392,-35.41722330073533,YES,NO,North / South bound,Injury,Daylight,Good dry surface,Fine,"(-35.41722330073533, 149.10227918291392)"
1208927,11/06/2019,09:15,GOWRIE,149.10265217967282,-35.406534296637275,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.406534296637275, 149.10265217967282)"
1221656,30/12/2019,19:12,FLYNN,149.03471425830514,-35.207263859746725,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.207263859746725, 149.03471425830514)"
1211689,15/07/2019,09:00,HUME,149.1635347935751,-35.39338593951053,NO,YES,North / South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.39338593951053, 149.1635347935751)"
1221637,25/12/2019,12:20,ARANDA,149.08599624570513,-35.25422530639282,YES,NO,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.25422530639282, 149.08599624570513)"
1217520,21/10/2019,17:45,GOWRIE,149.10253112217455,-35.406561427227835,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.406561427227835, 149.10253112217455)"
1235760,26/10/2020,08:24,PARKES,149.13466587472038,-35.28691849234825,YES,NO,South bound,Property Damage Only,Daylight,Wet surface,Light rain,"(-35.28691849234825, 149.13466587472038)"
1235560,17/10/2020,20:25,CALWELL,149.1217221108166,-35.44108058971808,YES,NO,South / West bound,Injury,Dark - poor street lighting,Wet surface,Heavy rain,"(-35.44108058971808, 149.1217221108166)"
1219066,20/11/2019,16:40,LYNEHAM,149.13084121649257,-35.23565857317633,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.23565857317633, 149.13084121649257)"
1221632,24/12/2019,12:55,CITY,149.13236323506538,-35.27611473770887,YES,NO,South / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.27611473770887, 149.13236323506538)"
1228569,04/06/2020,05:30,AINSLIE,149.12440663898437,-35.30749542682909,NO,YES,West bound,Property Damage Only,Dark - no street lights,Good dry surface,Fog,"(-35.30749542682909, 149.12440663898437)"
1231988,11/08/2020,12:30,BONYTHON,149.07460729952538,-35.42475771959412,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.42475771959412, 149.07460729952538)"
1228393,01/06/2020,21:10,FORREST,149.13142404311054,-35.31670834900296,YES,NO,North bound,Property Damage Only,Dark - good street lighting,Wet surface,Cloudy or Overcast,"(-35.31670834900296, 149.13142404311054)"
1216137,25/09/2019,19:50,PALMERSTON,149.12261452319393,-35.188845614752104,YES,NO,North bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.188845614752104, 149.12261452319393)"
1234699,01/10/2020,12:34,FYSHWICK,149.15485591995662,-35.322666707785515,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.322666707785515, 149.15485591995662)"
1227308,10/05/2020,12:45,CANBERRA AIRPORT,149.18083543784562,-35.299172961063306,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.299172961063306, 149.18083543784562)"
1232057,13/08/2020,08:30,PARKES,149.12703494709,-35.292721266164804,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.292721266164804, 149.12703494709)"
1236207,03/11/2020,10:00,CITY,149.13000480751222,-35.279154364259625,NO,YES,Unknown,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.279154364259625, 149.13000480751222)"
1235770,30/10/2020,15:45,WANNIASSA,149.09905066494608,-35.404842687489335,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.404842687489335, 149.09905066494608)"
1217963,28/10/2019,08:25,GUNGAHLIN,149.12987627453145,-35.18471076640971,NO,YES,North / South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.18471076640971, 149.12987627453145)"
1227231,07/05/2020,17:50,TURNER,149.13083409559036,-35.26038024603601,YES,NO,East bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.26038024603601, 149.13083409559036)"
1210753,01/07/2019,11:00,GARRAN,149.10051983259729,-35.3507037731385,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.3507037731385, 149.10051983259729)"
1212824,08/08/2019,17:30,TURNER,149.13139966387547,-35.26383151429956,NO,YES,North bound,Property Damage Only,Dark - good street lighting,Wet surface,Light rain,"(-35.26383151429956, 149.13139966387547)"
1212221,24/07/2019,18:50,GUNGAHLIN,149.12852224903733,-35.18216149628178,YES,NO,North bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.18216149628178, 149.12852224903733)"
1234990,09/10/2020,15:15,AINSLIE,149.13935030442755,-35.26057868288462,NO,YES,East / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.26057868288462, 149.13935030442755)"
1208926,31/05/2019,19:11,BRADDON,149.13502622501434,-35.27826601199234,YES,NO,East bound,Property Damage Only,Dark - poor street lighting,Good dry surface,Fine,"(-35.27826601199234, 149.13502622501434)"
1234659,05/10/2020,15:25,"O""CONNOR",149.12536650831095,-35.2635850989242,NO,YES,South / West bound,Injury,Daylight,Good dry surface,Fine,"(-35.2635850989242, 149.12536650831095)"
1210751,01/07/2019,09:20,CANBERRA AIRPORT,149.18746271859033,-35.31338520418442,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.31338520418442, 149.18746271859033)"
1222164,11/12/2019,15:50,ISABELLA PLAINS,149.10283408940577,-35.42105314285851,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.42105314285851, 149.10283408940577)"
1214052,23/08/2019,07:16,HUGHES,149.09543429851587,-35.337197763498466,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.337197763498466, 149.09543429851587)"
1208974,23/05/2019,17:10,HUME,149.1686646090608,-35.37147000635213,NO,YES,South bound,Property Damage Only,Semi-darkness,Good dry surface,Fine,"(-35.37147000635213, 149.1686646090608)"
1231428,03/08/2020,15:21,GUNGAHLIN,149.12440663898437,-35.30749542682909,NO,YES,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.30749542682909, 149.12440663898437)"
1233872,16/09/2020,09:00,NGUNNAWAL,149.09942394430448,-35.17561633429128,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.17561633429128, 149.09942394430448)"
1049100,24/10/2012,08:50,BRADDON,149.14002301236934,-35.277451877972254,YES,NO,North / East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.277451877972254, 149.14002301236934)"
1234223,23/09/2020,19:15,GUNGAHLIN,149.14445582147792,-35.185109966684166,YES,NO,North / West bound,Property Damage Only,Dark - good street lighting,Wet surface,Light rain,"(-35.185109966684166, 149.14445582147792)"
1233815,15/09/2020,15:45,RURAL - TUGGERANONG,149.15197600030038,-35.39837496514147,NO,YES,North / East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.39837496514147, 149.15197600030038)"
1217960,28/10/2019,07:20,YARRALUMLA,149.08291778949652,-35.31285425511517,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.31285425511517, 149.08291778949652)"
1227026,24/04/2020,08:00,GRIFFITH,149.1359262029909,-35.31982204398787,NO,YES,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.31982204398787, 149.1359262029909)"
1214064,26/08/2019,08:55,MAWSON,149.12440663898437,-35.30749542682909,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.30749542682909, 149.12440663898437)"
1214570,31/08/2019,18:30,BRUCE,149.10393502272464,-35.24157686058837,NO,YES,West bound,Property Damage Only,Dark - no street lights,Good dry surface,Fine,"(-35.24157686058837, 149.10393502272464)"
1229941,02/07/2020,12:30,THROSBY,149.15876921630203,-35.183993564787734,NO,YES,Unknown,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.183993564787734, 149.15876921630203)"
1220224,02/12/2019,14:45,GRIFFITH,149.146386182877,-35.32130671026812,NO,YES,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.32130671026812, 149.146386182877)"
1228394,05/06/2020,08:00,LYONS,149.07127857932912,-35.34805465750423,NO,YES,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.34805465750423, 149.07127857932912)"
1221099,16/12/2019,18:15,KAMBAH,149.12440663898437,-35.30749542682909,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.30749542682909, 149.12440663898437)"
