Hydrant Number,Dome Colour,Flow Rate,Installation Year,Latitude,Longitude,Location
4464,BLACK,> 95 L/s,1995,53.59629,-113.52351,POINT (-113.52351079431189 53.596294919253566)
1912,BLUE,> 95 L/s,2004,53.52828,-113.49390,POINT (-113.49390002809945 53.52828090870848)
10596,BLUE,> 95 L/s,1979,53.52869,-113.62221,POINT (-113.62220705792042 53.528687287244814)
13451,BLUE,> 95 L/s,1987,53.44282,-113.51566,POINT (-113.51566434090824 53.44282225818098)
1922,BLUE,> 95 L/s,2012,53.54924,-113.44633,POINT (-113.44633362524262 53.54923757396402)
18964,BLUE,> 95 L/s,2006,53.41161,-113.52504,POINT (-113.52503966695264 53.41161148666444)
8634,BLUE,> 95 L/s,1976,53.55199,-113.62285,POINT (-113.62285167121864 53.55198883968053)
22096,BLUE,> 95 L/s,2014,53.53266,-113.70585,POINT (-113.70585048983088 53.5326632345992)
3404,BLUE,> 95 L/s,1996,53.59204,-113.48054,POINT (-113.48054196507493 53.59204375736369)
16806,BLUE,> 95 L/s,2001,53.46053,-113.38644,POINT (-113.38644263882499 53.46052912996516)
1821,BLACK,> 95 L/s,1992,53.57085,-113.42449,POINT (-113.42449154094025 53.570847155455304)
5269,BLUE,> 95 L/s,1991,53.54957,-113.58489,POINT (-113.58488603413542 53.54957051386668)
23108,BLUE,> 95 L/s,2014,53.53822,-113.69265,POINT (-113.69265197849349 53.53821820761224)
13555,BLUE,> 95 L/s,1987,53.48805,-113.64655,POINT (-113.6465512679551 53.488047010422264)
24198,BLUE,> 95 L/s,2019,53.41730,-113.56067,POINT (-113.56066587345666 53.41729766051324)
1731,GREEN,60-95 L/s,1959,53.56267,-113.48648,POINT (-113.48647589450933 53.56267075062132)
19156,BLUE,> 95 L/s,2008,53.47321,-113.35858,POINT (-113.35858209205229 53.4732128238562)
15013,BLACK,> 95 L/s,1993,53.64254,-113.49986,POINT (-113.49985672859708 53.642537001482246)
16088,BLACK,> 95 L/s,1998,53.50364,-113.67000,POINT (-113.66999690415986 53.50364318414915)
19110,BLUE,> 95 L/s,2007,53.45708,-113.38524,POINT (-113.3852409335605 53.45708312912263)
23349,BLUE,> 95 L/s,2016,53.42721,-113.40380,POINT (-113.40379877995518 53.42720567220731)
17701,BLACK,> 95 L/s,2003,53.42843,-113.46021,POINT (-113.46021278701859 53.428432896367326)
17401,BLACK,> 95 L/s,2003,53.58445,-113.53942,POINT (-113.5394165558356 53.584454514521056)
7890,BLUE,> 95 L/s,1975,53.45999,-113.53692,POINT (-113.53692246228886 53.459991467033575)
3004,BLUE,> 95 L/s,1995,53.58998,-113.54356,POINT (-113.54356086932621 53.589977937537796)
8119,BLUE,> 95 L/s,1975,53.50314,-113.41097,POINT (-113.41096680604188 53.50313601547489)
15254,BLUE,> 95 L/s,1994,53.59105,-113.39836,POINT (-113.39835920436714 53.59105291075385)
3413,BLUE,> 95 L/s,1994,53.59126,-113.47361,POINT (-113.47360656320369 53.59126288218617)
3137,BLACK,> 95 L/s,1996,53.51467,-113.57261,POINT (-113.57260971807118 53.5146658164927)
13041,BLACK,> 95 L/s,1985,53.57275,-113.61025,POINT (-113.6102537115897 53.572753555821556)
18471,BLUE,> 95 L/s,2005,53.55223,-113.52900,POINT (-113.52900095224685 53.552229188600975)
24405,BLUE,> 95 L/s,2018,53.40343,-113.46600,POINT (-113.46600481504125 53.403432660701185)
3655,BLUE,> 95 L/s,1959,53.51684,-113.56108,POINT (-113.56108087006808 53.51683800424159)
10780,BLACK,> 95 L/s,1979,53.44624,-113.50708,POINT (-113.50707518423906 53.446240428941834)
26179,BLUE,> 95 L/s,2018,53.64283,-113.43159,POINT (-113.43159488523537 53.64283354128235)
19949,BLUE,> 95 L/s,2008,53.62853,-113.41410,POINT (-113.41409606848298 53.628528727024424)
15686,BLUE,> 95 L/s,1997,53.45176,-113.58472,POINT (-113.58471816083234 53.451756182458)
1602,BLACK,> 95 L/s,1981,53.54307,-113.45488,POINT (-113.45487809602864 53.54307076986582)
26090,BLUE,> 95 L/s,2018,53.40686,-113.61067,POINT (-113.61067295788764 53.40685993159486)
24010,BLUE,> 95 L/s,2015,53.44619,-113.37031,POINT (-113.37031147495367 53.44619254890435)
8274,BLACK,> 95 L/s,1976,53.45768,-113.47083,POINT (-113.47083390620728 53.4576826089932)
3993,BLACK,> 95 L/s,1994,53.51028,-113.56251,POINT (-113.5625122206063 53.51027907585277)
7387,BLUE,> 95 L/s,1974,53.50807,-113.60510,POINT (-113.60510161583511 53.50806810617014)
8103,BLUE,> 95 L/s,1999,53.52498,-113.61602,POINT (-113.61601839887145 53.52498036139889)
9192,BLACK,> 95 L/s,1977,53.57985,-113.38918,POINT (-113.38918388512703 53.57985280292449)
17083,BLACK,> 95 L/s,2002,53.56097,-113.64850,POINT (-113.64849795247197 53.56096826316798)
4770,BLUE,> 95 L/s,2017,53.47884,-113.54074,POINT (-113.5407378805755 53.478844133465266)
24609,BLUE,> 95 L/s,2017,53.49769,-113.36887,POINT (-113.3688723052251 53.49769058663611)
19570,BLUE,> 95 L/s,2007,53.43586,-113.61757,POINT (-113.61756973095426 53.43586052638215)
2615,GREEN,60-95 L/s,1988,53.58744,-113.49053,POINT (-113.49053104143255 53.58744206838048)
3476,BLACK,> 95 L/s,1958,53.51786,-113.55969,POINT (-113.55969375925456 53.51786469607601)
6253,BLUE,> 95 L/s,1968,53.61326,-113.45417,POINT (-113.45417474067052 53.61326102627286)
2895,BLACK,> 95 L/s,2001,53.55273,-113.42518,POINT (-113.4251836750715 53.55273332733044)
21046,BLUE,> 95 L/s,2012,53.60588,-113.59231,POINT (-113.59231167396915 53.605883557007324)
17250,BLUE,> 95 L/s,2003,53.42339,-113.46527,POINT (-113.46526761636156 53.423392744528435)
10145,BLUE,> 95 L/s,1978,53.62690,-113.53254,POINT (-113.53254364222836 53.62689523241834)
2268,BLUE,> 95 L/s,1987,53.56850,-113.54434,POINT (-113.54434485733941 53.568495206181986)
1561,BLUE,> 95 L/s,1986,53.55919,-113.52690,POINT (-113.5268968593232 53.55918822673091)
20295,BLUE,> 95 L/s,2011,53.40283,-113.51372,POINT (-113.51372371476525 53.40282956914955)
15202,BLUE,> 95 L/s,1993,53.55901,-113.53367,POINT (-113.533667887925 53.55901221936454)
21400,BLUE,> 95 L/s,2012,53.63221,-113.55538,POINT (-113.55537947361663 53.632208671003724)
17427,BLUE,> 95 L/s,2003,53.62811,-113.45862,POINT (-113.45862489509156 53.628113461414465)
18454,BLACK,> 95 L/s,2006,53.54836,-113.50307,POINT (-113.50306557137073 53.5483561840483)
16575,BLUE,> 95 L/s,2000,53.59037,-113.58764,POINT (-113.58763872211536 53.590372201232356)
14948,BLUE,> 95 L/s,1992,53.60633,-113.54517,POINT (-113.54516526928579 53.60632932255776)
5789,YELLOW,> 95 L/s,1966,53.60353,-113.45323,POINT (-113.45322849366906 53.6035250433463)
8681,BLUE,> 95 L/s,2017,53.55336,-113.61749,POINT (-113.61749040422559 53.55336434606292)
20124,BLUE,> 95 L/s,2009,53.58985,-113.62234,POINT (-113.62234396853587 53.589846233894285)
6576,BLUE,> 95 L/s,1971,53.60957,-113.47258,POINT (-113.47258187962343 53.60956943497802)
5966,BLACK,> 95 L/s,1967,53.46951,-113.51042,POINT (-113.51041932054503 53.46951142800945)
1432,BLUE,> 95 L/s,1988,53.56848,-113.53852,POINT (-113.53852421083587 53.56848320578305)
15377,BLUE,> 95 L/s,1994,53.43936,-113.53870,POINT (-113.53869602361327 53.439358473989024)
10993,BLACK,> 95 L/s,1980,53.56327,-113.63509,POINT (-113.63508773423554 53.56327398660439)
821,BLUE,> 95 L/s,1993,53.51528,-113.49120,POINT (-113.49120234465636 53.515284943168936)
7867,BLUE,> 95 L/s,1974,53.48614,-113.47050,POINT (-113.4704995978616 53.48613735923303)
4417,BLACK,> 95 L/s,1973,53.55631,-113.52873,POINT (-113.5287250268987 53.55631147978886)
18764,BLUE,> 95 L/s,2006,53.44442,-113.55807,POINT (-113.55807039059891 53.44441665482555)
17793,BLUE,> 95 L/s,2003,53.44746,-113.57643,POINT (-113.57643122663889 53.44746408215575)
23614,BLUE,> 95 L/s,2017,53.41930,-113.64406,POINT (-113.6440560339282 53.41930360048654)
6072,BLUE,> 95 L/s,1968,53.56329,-113.39652,POINT (-113.39651797232244 53.56329383686837)
15361,BLUE,> 95 L/s,1996,53.44623,-113.53535,POINT (-113.53535415025078 53.446231026145966)
8363,BLACK,> 95 L/s,1976,53.44300,-113.44402,POINT (-113.444017835187 53.442995976416704)
12915,BLUE,> 95 L/s,1985,53.46267,-113.56476,POINT (-113.56476188371711 53.4626745463407)
19740,BLUE,> 95 L/s,2007,53.62078,-113.48423,POINT (-113.48422997160893 53.62077922957672)
20388,BLUE,> 95 L/s,2011,53.49951,-113.68272,POINT (-113.68271599045866 53.49951403144762)
18587,BLUE,> 95 L/s,2005,53.61891,-113.40238,POINT (-113.40237895484209 53.61890852752563)
11662,BLUE,> 95 L/s,1981,53.45481,-113.47083,POINT (-113.4708318118964 53.45481431697388)
6899,BLUE,> 95 L/s,1972,53.46980,-113.44919,POINT (-113.4491855058486 53.46980061437307)
14002,BLACK,> 95 L/s,1989,53.54161,-113.52146,POINT (-113.52145743283158 53.541610669803575)
4447,BLACK,> 95 L/s,1962,53.52279,-113.43828,POINT (-113.43828328352494 53.522790320485335)
9706,BLACK,> 95 L/s,1978,53.54507,-113.61659,POINT (-113.61658893499437 53.54506810359618)
9275,BLUE,> 95 L/s,1977,53.59233,-113.56792,POINT (-113.56792109984558 53.59232681819856)
2070,BLUE,> 95 L/s,1984,53.57329,-113.54847,POINT (-113.5484669974879 53.57328663502234)
17693,BLACK,> 95 L/s,2004,53.43081,-113.46043,POINT (-113.46043189660767 53.43081329041853)
2423,BLUE,> 95 L/s,2005,53.55349,-113.57768,POINT (-113.57768174643063 53.553485033264316)
26489,BLUE,> 95 L/s,2019,53.54070,-113.56314,POINT (-113.5631430049644 53.5406999552165)
19014,BLUE,> 95 L/s,2007,53.42560,-113.43473,POINT (-113.4347314559726 53.425603516971925)
11507,BLUE,> 95 L/s,1982,53.61524,-113.47679,POINT (-113.47678867028634 53.6152373520659)
26637,BLUE,> 95 L/s,2019,53.57723,-113.46563,POINT (-113.4656317280743 53.57722880048506)
7489,BLUE,> 95 L/s,1973,53.47320,-113.49708,POINT (-113.49708332035509 53.473204378775414)
16842,BLACK,> 95 L/s,2001,53.54333,-113.47010,POINT (-113.47010373796317 53.543334676196096)
1937,BLUE,> 95 L/s,2019,53.49637,-113.50467,POINT (-113.50467140023035 53.49636502089702)
7241,BLUE,> 95 L/s,1973,53.60702,-113.42764,POINT (-113.42763507174531 53.607022938047216)
8310,BLUE,> 95 L/s,1976,53.46381,-113.52382,POINT (-113.5238234341187 53.46381083685527)
15763,BLUE,> 95 L/s,1998,53.45865,-113.59835,POINT (-113.59835348839414 53.458645503562735)
20853,BLUE,> 95 L/s,2012,53.44912,-113.61015,POINT (-113.61015380185002 53.449121203617466)
12590,BLACK,> 95 L/s,1982,53.53180,-113.61623,POINT (-113.6162338725485 53.5317997243987)
19272,BLUE,> 95 L/s,2007,53.52807,-113.68169,POINT (-113.68169125478119 53.52806868495036)
7159,BLACK,> 95 L/s,1973,53.47833,-113.44985,POINT (-113.44985397331588 53.47832710805852)
20687,BLUE,> 95 L/s,2011,53.63066,-113.41708,POINT (-113.41708150764339 53.63065781004967)
8780,BLACK,> 95 L/s,1976,53.46852,-113.43606,POINT (-113.43606340301285 53.46852108142905)
3424,BLUE,> 95 L/s,2015,53.59439,-113.53341,POINT (-113.53341396982853 53.594391604135446)
19311,BLUE,> 95 L/s,2007,53.44083,-113.57291,POINT (-113.57291042836702 53.440827748463576)
13242,BLACK,> 95 L/s,1986,53.47447,-113.58294,POINT (-113.58294449934583 53.47447084228592)
18296,BLACK,> 95 L/s,2004,53.42862,-113.45433,POINT (-113.45433083578077 53.42861645617963)
24752,BLUE,> 95 L/s,2017,53.57456,-113.50803,POINT (-113.50802783007585 53.574562587196276)
22490,BLUE,> 95 L/s,2014,53.39751,-113.52168,POINT (-113.52168423525234 53.397513807363744)
2728,BLUE,> 95 L/s,1956,53.52257,-113.57644,POINT (-113.57644351799055 53.522572449487264)
11355,BLACK,> 95 L/s,1980,53.43990,-113.50175,POINT (-113.50174826905598 53.43990080036777)
20577,BLUE,> 95 L/s,2010,53.41797,-113.43540,POINT (-113.43540343034817 53.417974272017815)
7531,BLACK,> 95 L/s,1974,53.44854,-113.45586,POINT (-113.4558611612753 53.448544800785655)
16442,BLUE,> 95 L/s,2000,53.62366,-113.48384,POINT (-113.48383735863794 53.62366296337845)
6979,BLACK,> 95 L/s,1973,53.47713,-113.45814,POINT (-113.45814247355587 53.47713394323718)
11333,BLACK,> 95 L/s,1980,53.44544,-113.49662,POINT (-113.49662390200068 53.44543563578138)
2862,GREEN,60-95 L/s,1974,53.54883,-113.43111,POINT (-113.43111316203554 53.54882871379244)
6387,BLACK,> 95 L/s,1969,53.56128,-113.60960,POINT (-113.60959962547324 53.561278635901715)
8657,BLUE,> 95 L/s,1976,53.50057,-113.63957,POINT (-113.63957178484273 53.50056939722608)
18157,BLUE,> 95 L/s,2005,53.42233,-113.52298,POINT (-113.52297928163416 53.42232897539638)
14133,BLUE,> 95 L/s,1989,53.44397,-113.41492,POINT (-113.41492307337349 53.44397356418775)
25390,BLUE,> 95 L/s,2017,53.58653,-113.67417,POINT (-113.6741725813059 53.58653196221166)
9581,BLUE,> 95 L/s,1978,53.45529,-113.45274,POINT (-113.45273651159556 53.455288968068245)
17549,BLUE,> 95 L/s,2003,53.46774,-113.38518,POINT (-113.38517674962777 53.46773952249896)
16905,BLACK,> 95 L/s,2001,53.63600,-113.52415,POINT (-113.52414984000285 53.63600419835644)
21775,BLUE,> 95 L/s,2012,53.62911,-113.40056,POINT (-113.40056292483975 53.62911303881987)
5238,BLUE,> 95 L/s,2004,53.54711,-113.60899,POINT (-113.60899433190309 53.54711407963101)
1518,BLACK,> 95 L/s,1991,53.50993,-113.52557,POINT (-113.52556978855823 53.509934360147554)
21802,BLUE,> 95 L/s,2012,53.40094,-113.52724,POINT (-113.52724315241225 53.40094250834966)
8945,BLUE,> 95 L/s,1977,53.44819,-113.43169,POINT (-113.43169412184162 53.44818829930293)
11115,BLUE,> 95 L/s,1980,53.55780,-113.62331,POINT (-113.62331361724812 53.557800763034145)
2380,BLACK,> 95 L/s,1988,53.54577,-113.51677,POINT (-113.51677344536287 53.545767639831)
9388,BLACK,> 95 L/s,1977,53.60546,-113.37200,POINT (-113.37200039364927 53.60545949188314)
7970,BLACK,> 95 L/s,1975,53.59376,-113.40139,POINT (-113.40138631444664 53.593757330748666)
22365,BLUE,> 95 L/s,2014,53.42084,-113.42224,POINT (-113.42223630461065 53.420842071676084)
10652,BLACK,> 95 L/s,1979,53.57201,-113.49837,POINT (-113.4983716080237 53.57200930800387)
14746,BLACK,> 95 L/s,1991,53.63951,-113.49597,POINT (-113.49596545677113 53.639508171895976)
14833,BLUE,> 95 L/s,1992,53.55299,-113.55375,POINT (-113.55374771583885 53.55298980606721)
4958,BLUE,> 95 L/s,1990,53.53076,-113.59994,POINT (-113.59993894896323 53.53076327426809)
3120,GREEN,60-95 L/s,1957,53.57677,-113.42388,POINT (-113.4238769412226 53.576770018569505)
2976,BLACK,> 95 L/s,1992,53.51776,-113.57263,POINT (-113.57262900664341 53.51776071969365)
8175,BLACK,> 95 L/s,1975,53.52887,-113.64324,POINT (-113.64323825150889 53.52886832601222)
23776,BLUE,> 95 L/s,2018,53.41730,-113.56172,POINT (-113.56171662314169 53.41729927489252)
10058,BLUE,> 95 L/s,1978,53.46866,-113.47637,POINT (-113.47637287253629 53.468656425620416)
11838,BLACK,> 95 L/s,1981,53.49520,-113.49602,POINT (-113.49602400463007 53.49519654445241)
18001,BLUE,> 95 L/s,2004,53.42856,-113.53477,POINT (-113.53477044154258 53.42856024428622)
1348,BLUE,> 95 L/s,2005,53.57358,-113.54030,POINT (-113.5402957178999 53.57357783601405)
14617,BLUE,> 95 L/s,1991,53.52948,-113.58693,POINT (-113.58692790654982 53.5294804807575)
1335,BLACK,> 95 L/s,2003,53.56886,-113.43001,POINT (-113.43000899713412 53.568864145992436)
7245,BLACK,> 95 L/s,1974,53.61247,-113.42231,POINT (-113.42230989223773 53.61247431844496)
22200,BLUE,> 95 L/s,2013,53.53593,-113.67269,POINT (-113.67268564330787 53.53593074556044)
572,BLACK,> 95 L/s,1998,53.54234,-113.47139,POINT (-113.47139203763075 53.542339930844825)
21616,BLUE,> 95 L/s,2011,53.54947,-113.54196,POINT (-113.5419649162915 53.54946600856892)
14975,BLUE,> 95 L/s,1992,53.59171,-113.39799,POINT (-113.39799087343981 53.59171315726577)
15408,BLUE,> 95 L/s,1994,53.61921,-113.47499,POINT (-113.47498514727006 53.619209543696094)
1257,BLACK,> 95 L/s,1992,53.55305,-113.52231,POINT (-113.52230927241125 53.5530530174364)
17718,BLACK,> 95 L/s,2003,53.60173,-113.54605,POINT (-113.54604876807812 53.60172843408249)
10926,BLACK,> 95 L/s,1980,53.47088,-113.41105,POINT (-113.41105349557778 53.470878294354556)
23593,BLUE,> 95 L/s,2015,53.42025,-113.64617,POINT (-113.64616598579529 53.420249279107)
215,BLUE,> 95 L/s,2011,53.54055,-113.51220,POINT (-113.5122015469704 53.54054896288469)
24467,BLUE,> 95 L/s,2017,53.54294,-113.53702,POINT (-113.5370188724584 53.54294422431281)
11991,BLUE,> 95 L/s,1981,53.50706,-113.65112,POINT (-113.65112419629496 53.50706002249332)
1163,BLUE,> 95 L/s,2006,53.58758,-113.44842,POINT (-113.44841687798626 53.58757549509148)
3027,GREEN,60-95 L/s,1957,53.56894,-113.48204,POINT (-113.48203585531972 53.5689415159697)
19989,BLUE,> 95 L/s,2010,53.45194,-113.39210,POINT (-113.39209913075796 53.4519356874102)
25802,BLUE,> 95 L/s,2018,53.56588,-113.48860,POINT (-113.48860118157812 53.56588256112278)
4500,BLUE,> 95 L/s,1994,53.59623,-113.47899,POINT (-113.4789878672915 53.59623483740483)
4950,BLUE,> 95 L/s,1988,53.53164,-113.58515,POINT (-113.58515470089493 53.53164099960608)
11548,BLACK,> 95 L/s,1980,53.47663,-113.59800,POINT (-113.59799588763082 53.476632160726425)
11199,BLACK,> 95 L/s,1980,53.61271,-113.38173,POINT (-113.38173123489447 53.61271173700651)
4032,BLUE,> 95 L/s,1998,53.55741,-113.56598,POINT (-113.56597528215306 53.55740851122894)
24053,BLUE,> 95 L/s,2015,53.43855,-113.38698,POINT (-113.38697863057763 53.438545050778856)
18152,BLUE,> 95 L/s,2005,53.63674,-113.52468,POINT (-113.52467603402202 53.636744559808555)
18713,BLUE,> 95 L/s,2006,53.53167,-113.69117,POINT (-113.69116524121132 53.53167424971851)
22005,BLUE,> 95 L/s,2012,53.47269,-113.67313,POINT (-113.67312717610521 53.47269430263183)
8668,BLUE,> 95 L/s,1977,53.47711,-113.43647,POINT (-113.43647403746449 53.477110447573196)
5637,BLUE,> 95 L/s,2008,53.53850,-113.42489,POINT (-113.42488949337816 53.53850438301649)
3839,BLUE,> 95 L/s,1959,53.51171,-113.56386,POINT (-113.56386167442302 53.51171310714673)
16872,BLACK,> 95 L/s,2001,53.46662,-113.39098,POINT (-113.39097662425519 53.46661850538526)
11811,BLUE,> 95 L/s,1998,53.54102,-113.61457,POINT (-113.61457005727841 53.5410210057294)
5752,BLACK,> 95 L/s,1966,53.47480,-113.51191,POINT (-113.51190968264169 53.47480038562989)
22948,BLUE,> 95 L/s,2015,53.47231,-113.66574,POINT (-113.6657380707514 53.472310186318964)
23336,BLUE,> 95 L/s,2014,53.58358,-113.40984,POINT (-113.40983581064677 53.58357533980585)
5305,BLUE,> 95 L/s,1995,53.55426,-113.58350,POINT (-113.58349513816027 53.554255854074036)
4198,BLUE,> 95 L/s,2008,53.48704,-113.50451,POINT (-113.50451475312282 53.487037220956886)
2459,BLUE,> 95 L/s,1995,53.57513,-113.55994,POINT (-113.55993751571309 53.57513390005409)
19332,BLUE,> 95 L/s,2007,53.42865,-113.61237,POINT (-113.61237262905254 53.42864991108665)
3015,BLUE,> 95 L/s,1997,53.56772,-113.57263,POINT (-113.5726342030276 53.567719711232805)
16559,BLACK,> 95 L/s,2001,53.49931,-113.66747,POINT (-113.66747008946662 53.49931410837946)
13350,BLUE,> 95 L/s,1987,53.49436,-113.61202,POINT (-113.61202120327123 53.49435519978565)
7274,BLUE,> 95 L/s,1973,53.51580,-113.63412,POINT (-113.6341196746814 53.515795888674056)
12256,BLUE,> 95 L/s,2006,53.51432,-113.36063,POINT (-113.36062636864665 53.514319350500834)
18332,BLUE,> 95 L/s,2016,53.52055,-113.46451,POINT (-113.4645068150739 53.520547404219776)
8956,BLUE,> 95 L/s,1977,53.47263,-113.42576,POINT (-113.42576208691193 53.472625142775996)
25067,BLUE,> 95 L/s,2018,53.46703,-113.68138,POINT (-113.6813839680051 53.46703462719965)
900,BLUE,> 95 L/s,1952,53.51621,-113.52055,POINT (-113.52055236718006 53.516214418193236)
17772,BLUE,> 95 L/s,2003,53.46086,-113.37955,POINT (-113.37954942428907 53.46086425436003)
17531,BLUE,> 95 L/s,2003,53.44474,-113.56688,POINT (-113.56688232487157 53.444738934309875)
3105,BLUE,> 95 L/s,1992,53.55272,-113.56976,POINT (-113.56975506261062 53.552719462657905)
23975,BLUE,> 95 L/s,2016,53.40791,-113.45247,POINT (-113.45247382799576 53.40790910493736)
12375,BLUE,> 95 L/s,1982,53.58146,-113.57908,POINT (-113.5790834238876 53.58146054742036)
5886,BLUE,> 95 L/s,2007,53.55422,-113.58882,POINT (-113.58881595560477 53.55422444823796)
20837,BLUE,> 95 L/s,2010,53.59116,-113.43244,POINT (-113.43243504288505 53.59115680781649)
11903,BLUE,> 95 L/s,1981,53.50536,-113.61287,POINT (-113.6128669929505 53.505363070304774)
16709,BLUE,> 95 L/s,2001,53.59042,-113.56504,POINT (-113.56503553863878 53.590420317977646)
2232,BLACK,> 95 L/s,2004,53.53222,-113.44819,POINT (-113.44819466070938 53.53221807870409)
19194,BLUE,> 95 L/s,2004,53.57665,-113.54031,POINT (-113.54031402937468 53.57664666494909)
17533,BLUE,> 95 L/s,2003,53.54411,-113.56754,POINT (-113.5675392249277 53.54410803969649)
10548,BLUE,> 95 L/s,1979,53.48142,-113.58530,POINT (-113.58530199779133 53.48141903383266)
24149,BLUE,> 95 L/s,2016,53.41859,-113.62037,POINT (-113.62037243536378 53.41858917739136)
16322,BLACK,> 95 L/s,2000,53.59799,-113.57120,POINT (-113.57119692431337 53.59798556910034)
10479,BLUE,> 95 L/s,1980,53.45865,-113.42116,POINT (-113.4211566761298 53.45865206838127)
16,BLUE,> 95 L/s,1997,53.54114,-113.50827,POINT (-113.50826885958422 53.54113796581692)
4632,BLUE,> 95 L/s,2007,53.48805,-113.51765,POINT (-113.51764718668865 53.48804814998565)
9739,BLUE,> 95 L/s,1978,53.45180,-113.40828,POINT (-113.40828393670799 53.45180041734336)
6728,BLACK,> 95 L/s,1971,53.49542,-113.58065,POINT (-113.58065405847118 53.495415171805)
5516,BLACK,> 95 L/s,1965,53.59428,-113.46214,POINT (-113.46214147222315 53.594280896314544)
21599,BLUE,> 95 L/s,2013,53.40844,-113.46790,POINT (-113.46790242743725 53.40844034483446)
17294,BLUE,> 95 L/s,2002,53.63489,-113.52775,POINT (-113.52774947826894 53.63488549935165)
